"Country","Confirmed","Deaths","Recovered","Active","Date","Lat","Long"
"Slovenia",31,0,0,31,2020-03-10,"46.151241","14.995463"
"South Africa",7,0,0,7,2020-03-10,"-30.559482","22.937506"
"Spain",1695,35,32,1628,2020-03-10,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-03-10,"7.873054","80.771797"
"Sweden",355,0,1,354,2020-03-10,"60.128161","18.643501"
"Switzerland",491,3,3,485,2020-03-10,"46.818188","8.227512"
"Taipei and environs",47,1,17,29,2020-03-10,"-22.95764","18.49041"
"Thailand",53,1,33,19,2020-03-10,"15.870032","100.992541"
"Togo",1,0,0,1,2020-03-10,"8.619543","0.824782"
"Tunisia",5,0,0,5,2020-03-10,"33.886917","9.537499"
"UK",382,6,18,358,2020-03-10,"-22.95764","18.49041"
"Ukraine",1,0,0,1,2020-03-10,"48.379433","31.16558"
"United Arab Emirates",74,0,12,62,2020-03-10,"23.424076","53.847818"
"US",959,28,8,923,2020-03-10,"37.09024","-95.712891"
"Viet Nam",31,0,16,15,2020-03-10,"-22.95764","18.49041"
"Afghanistan",4,0,0,4,2020-03-09,"33.93911","67.709953"
"Albania",2,0,0,2,2020-03-09,"41.153332","20.168331"
"Algeria",20,0,0,20,2020-03-09,"28.033886","1.659626"
"Andorra",1,0,0,1,2020-03-09,"42.546245","1.601554"
"Argentina",12,1,0,11,2020-03-09,"-38.416097","-63.616672"
"Armenia",1,0,0,1,2020-03-09,"40.069099","45.038189"
"Australia",91,4,21,66,2020-03-09,"-25.274398","133.775136"
"Austria",131,0,2,129,2020-03-09,"47.516231","14.550072"
"Azerbaijan",9,0,0,9,2020-03-09,"40.143105","47.576927"
"Bahrain",95,0,14,81,2020-03-09,"25.930414","50.637772"
"Bangladesh",3,0,0,3,2020-03-09,"23.684994","90.356331"
"Belarus",6,0,1,5,2020-03-09,"53.709807","27.953389"
"Belgium",239,0,1,238,2020-03-09,"50.503887","4.469936"
"Bhutan",1,0,0,1,2020-03-09,"27.514162","90.433601"
"Bosnia and Herzegovina",3,0,0,3,2020-03-09,"43.915886","17.679076"
"Brazil",25,0,0,25,2020-03-09,"-14.235004","-51.92528"
"Brunei",1,0,0,1,2020-03-09,"4.535277","114.727669"
"Bulgaria",4,0,0,4,2020-03-09,"42.733883","25.48583"
"Cambodia",2,0,1,1,2020-03-09,"12.565679","104.990963"
"Cameroon",2,0,0,2,2020-03-09,"7.369722","12.354722"
"Canada",76,1,8,67,2020-03-09,"56.130366","-106.346771"
"Chile",8,0,0,8,2020-03-09,"-35.675147","-71.542969"
"Colombia",1,0,0,1,2020-03-09,"4.570868","-74.297333"
"Costa Rica",9,0,0,9,2020-03-09,"9.748917","-83.753428"
"Croatia",12,0,0,12,2020-03-09,"45.1","15.2"
"Cyprus",2,0,0,2,2020-03-09,"35.126413","33.429859"
"Czech Republic",31,0,0,31,2020-03-09,"-22.95764","18.49041"
"Denmark",90,0,1,89,2020-03-09,"56.26392","9.501785"
"Dominican Republic",5,0,0,5,2020-03-09,"18.735693","-70.162651"
"Ecuador",15,0,0,15,2020-03-09,"-1.831239","-78.183406"
"Egypt",55,1,12,42,2020-03-09,"26.820553","30.802498"
"Estonia",10,0,0,10,2020-03-09,"58.595272","25.013607"
"Faroe Islands",2,0,0,2,2020-03-09,"-22.95764","18.49041"
"Finland",30,0,1,29,2020-03-09,"61.92411","25.748151"
"France",1209,19,12,1178,2020-03-09,"46.227638","2.213749"
"French Guiana",5,0,0,5,2020-03-09,"-22.95764","18.49041"
"Georgia",15,0,0,15,2020-03-09,"42.315407","43.356892"
"Germany",1176,2,18,1156,2020-03-09,"51.165691","10.451526"
"Gibraltar",1,0,0,1,2020-03-09,"-22.95764","18.49041"
"Greece",73,0,0,73,2020-03-09,"39.074208","21.824312"
"Hong Kong",115,3,59,53,2020-03-09,"-22.95764","18.49041"
"Hungary",9,0,0,9,2020-03-09,"47.162494","19.503304"
"Iceland",58,0,0,58,2020-03-09,"64.963051","-19.020835"
"India",43,0,3,40,2020-03-09,"20.593684","78.96288"
"Indonesia",19,0,0,19,2020-03-09,"-0.789275","113.921327"
"Iran",7161,237,2394,4530,2020-03-09,"32.427908","53.688046"
"Iraq",60,6,9,45,2020-03-09,"33.223191","43.679291"
"Ireland",21,0,0,21,2020-03-09,"53.41291","-8.24389"
"Israel",39,0,2,37,2020-03-09,"31.046051","34.851612"
"Italy",9172,463,724,7985,2020-03-09,"41.87194","12.56738"
"Japan",511,17,76,418,2020-03-09,"36.204824","138.252924"
"Jordan",1,0,0,1,2020-03-09,"30.585164","36.238414"
"Kuwait",64,0,1,63,2020-03-09,"29.31166","47.481766"
"Latvia",6,0,0,6,2020-03-09,"56.879635","24.603189"
"Lebanon",32,0,1,31,2020-03-09,"33.854721","35.862285"
"Liechtenstein",1,0,0,1,2020-03-09,"47.166","9.555373"
"Lithuania",1,0,0,1,2020-03-09,"55.169438","23.881275"
"Luxembourg",3,0,0,3,2020-03-09,"49.815273","6.129583"
"Macau",10,0,10,0,2020-03-09,"-22.95764","18.49041"
"Mainland China",80735,3120,58735,18880,2020-03-09,"-22.95764","18.49041"
"Malaysia",117,0,24,93,2020-03-09,"4.210484","101.975766"
"Maldives",4,0,0,4,2020-03-09,"3.202778","73.22068"
"Malta",3,0,0,3,2020-03-09,"35.937496","14.375416"
"Martinique",2,0,0,2,2020-03-09,"-22.95764","18.49041"
"Mexico",7,0,1,6,2020-03-09,"23.634501","-102.552784"
"Moldova",1,0,0,1,2020-03-09,"47.411631","28.369885"
"Monaco",1,0,0,1,2020-03-09,"43.750298","7.412841"
"Morocco",2,0,0,2,2020-03-09,"31.791702","-7.09262"
"Nepal",1,0,1,0,2020-03-09,"28.394857","84.124008"
"Netherlands",321,3,0,318,2020-03-09,"52.132633","5.291266"
"New Zealand",5,0,0,5,2020-03-09,"-40.900557","174.885971"
"Nigeria",2,0,0,2,2020-03-09,"9.081999","8.675277"
"North Macedonia",3,0,0,3,2020-03-09,"41.608635","21.745275"
"Norway",205,0,1,204,2020-03-09,"60.472024","8.468946"
"Oman",16,0,2,14,2020-03-09,"21.512583","55.923255"
"Others",696,6,40,650,2020-03-09,"-22.95764","18.49041"
"Pakistan",6,0,1,5,2020-03-09,"30.375321","69.345116"
"Palestine",22,0,0,22,2020-03-09,"-22.95764","18.49041"
"Paraguay",1,0,0,1,2020-03-09,"-23.442503","-58.443832"
"Peru",7,0,0,7,2020-03-09,"-9.189967","-75.015152"
"Philippines",20,1,1,18,2020-03-09,"12.879721","121.774017"
"Poland",16,0,0,16,2020-03-09,"51.919438","19.145136"
"Portugal",30,0,0,30,2020-03-09,"39.399872","-8.224454"
"Qatar",18,0,0,18,2020-03-09,"25.354826","51.183884"
"Romania",15,0,3,12,2020-03-09,"45.943161","24.96676"
"Russia",17,0,3,14,2020-03-09,"61.52401","105.318756"
"Saint Barthelemy",1,0,0,1,2020-03-09,"-22.95764","18.49041"
"San Marino",36,1,0,35,2020-03-09,"43.94236","12.457777"
"Saudi Arabia",15,0,0,15,2020-03-09,"23.885942","45.079162"
"Senegal",4,0,1,3,2020-03-09,"14.497401","-14.452362"
"Serbia",1,0,0,1,2020-03-09,"44.016521","21.005859"
"Singapore",150,0,78,72,2020-03-09,"1.352083","103.819836"
"Slovakia",3,0,0,3,2020-03-09,"48.669026","19.699024"
"Slovenia",16,0,0,16,2020-03-09,"46.151241","14.995463"
"South Africa",3,0,0,3,2020-03-09,"-30.559482","22.937506"
"South Korea",7478,53,118,7307,2020-03-09,"-22.95764","18.49041"
"Spain",1073,28,32,1013,2020-03-09,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-03-09,"7.873054","80.771797"
"St. Martin",2,0,0,2,2020-03-09,"-22.95764","18.49041"
"Sweden",248,0,1,247,2020-03-09,"60.128161","18.643501"
"Switzerland",374,2,3,369,2020-03-09,"46.818188","8.227512"
"Taiwan",45,1,15,29,2020-03-09,"-22.95764","18.49041"
"Thailand",50,1,31,18,2020-03-09,"15.870032","100.992541"
"Togo",1,0,0,1,2020-03-09,"8.619543","0.824782"
"Tunisia",2,0,0,2,2020-03-09,"33.886917","9.537499"
"UK",321,4,18,299,2020-03-09,"-22.95764","18.49041"
"Ukraine",1,0,0,1,2020-03-09,"48.379433","31.16558"
"United Arab Emirates",45,0,7,38,2020-03-09,"23.424076","53.847818"
"US",605,22,8,575,2020-03-09,"37.09024","-95.712891"
"Vatican City",1,0,0,1,2020-03-09,"-22.95764","18.49041"
"Vietnam",30,0,16,14,2020-03-09,"14.058324","108.277199"
"Afghanistan",4,0,0,4,2020-03-08,"33.93911","67.709953"
"Algeria",19,0,0,19,2020-03-08,"28.033886","1.659626"
"Andorra",1,0,0,1,2020-03-08,"42.546245","1.601554"
"Argentina",12,1,0,11,2020-03-08,"-38.416097","-63.616672"
"Armenia",1,0,0,1,2020-03-08,"40.069099","45.038189"
"Australia",76,4,21,51,2020-03-08,"-25.274398","133.775136"
"Austria",104,0,0,104,2020-03-08,"47.516231","14.550072"
"Azerbaijan",9,0,0,9,2020-03-08,"40.143105","47.576927"
"Bahrain",85,0,4,81,2020-03-08,"25.930414","50.637772"
"Bangladesh",3,0,0,3,2020-03-08,"23.684994","90.356331"
"Belarus",6,0,0,6,2020-03-08,"53.709807","27.953389"
"Belgium",200,0,1,199,2020-03-08,"50.503887","4.469936"
"Bhutan",1,0,0,1,2020-03-08,"27.514162","90.433601"
"Bosnia and Herzegovina",3,0,0,3,2020-03-08,"43.915886","17.679076"
"Brazil",20,0,0,20,2020-03-08,"-14.235004","-51.92528"
"Bulgaria",4,0,0,4,2020-03-08,"42.733883","25.48583"
"Cambodia",2,0,1,1,2020-03-08,"12.565679","104.990963"
"Cameroon",2,0,0,2,2020-03-08,"7.369722","12.354722"
"Canada",64,0,8,56,2020-03-08,"56.130366","-106.346771"
"Chile",8,0,0,8,2020-03-08,"-35.675147","-71.542969"
"Colombia",1,0,0,1,2020-03-08,"4.570868","-74.297333"
"Costa Rica",5,0,0,5,2020-03-08,"9.748917","-83.753428"
"Croatia",12,0,0,12,2020-03-08,"45.1","15.2"
"Czech Republic",31,0,0,31,2020-03-08,"-22.95764","18.49041"
"Denmark",35,0,1,34,2020-03-08,"56.26392","9.501785"
"Dominican Republic",5,0,0,5,2020-03-08,"18.735693","-70.162651"
"Ecuador",14,0,0,14,2020-03-08,"-1.831239","-78.183406"
"Egypt",49,1,1,47,2020-03-08,"26.820553","30.802498"
"Estonia",10,0,0,10,2020-03-08,"58.595272","25.013607"
"Faroe Islands",2,0,0,2,2020-03-08,"-22.95764","18.49041"
"Finland",23,0,1,22,2020-03-08,"61.92411","25.748151"
"France",1126,19,12,1095,2020-03-08,"46.227638","2.213749"
"French Guiana",5,0,0,5,2020-03-08,"-22.95764","18.49041"
"Georgia",13,0,0,13,2020-03-08,"42.315407","43.356892"
"Germany",1040,0,18,1022,2020-03-08,"51.165691","10.451526"
"Gibraltar",1,0,0,1,2020-03-08,"-22.95764","18.49041"
"Greece",73,0,0,73,2020-03-08,"39.074208","21.824312"
"Hong Kong",114,3,58,53,2020-03-08,"-22.95764","18.49041"
"Hungary",7,0,0,7,2020-03-08,"47.162494","19.503304"
"Iceland",50,0,0,50,2020-03-08,"64.963051","-19.020835"
"India",39,0,3,36,2020-03-08,"20.593684","78.96288"
"Indonesia",6,0,0,6,2020-03-08,"-0.789275","113.921327"
"Iran",6566,194,2134,4238,2020-03-08,"32.427908","53.688046"
"Iraq",60,6,0,54,2020-03-08,"33.223191","43.679291"
"Ireland",19,0,0,19,2020-03-08,"53.41291","-8.24389"
"Israel",39,0,2,37,2020-03-08,"31.046051","34.851612"
"Italy",7375,366,622,6387,2020-03-08,"41.87194","12.56738"
"Japan",502,6,76,420,2020-03-08,"36.204824","138.252924"
"Jordan",1,0,0,1,2020-03-08,"30.585164","36.238414"
"Kuwait",64,0,1,63,2020-03-08,"29.31166","47.481766"
"Latvia",2,0,0,2,2020-03-08,"56.879635","24.603189"
"Lebanon",32,0,1,31,2020-03-08,"33.854721","35.862285"
"Liechtenstein",1,0,0,1,2020-03-08,"47.166","9.555373"
"Lithuania",1,0,0,1,2020-03-08,"55.169438","23.881275"
"Luxembourg",3,0,0,3,2020-03-08,"49.815273","6.129583"
"Macau",10,0,10,0,2020-03-08,"-22.95764","18.49041"
"Mainland China",80699,3097,57320,20282,2020-03-08,"-22.95764","18.49041"
"Malaysia",99,0,24,75,2020-03-08,"4.210484","101.975766"
"Maldives",4,0,0,4,2020-03-08,"3.202778","73.22068"
"Malta",3,0,0,3,2020-03-08,"35.937496","14.375416"
"Martinique",2,0,0,2,2020-03-08,"-22.95764","18.49041"
"Mexico",7,0,1,6,2020-03-08,"23.634501","-102.552784"
"Moldova",1,0,0,1,2020-03-08,"47.411631","28.369885"
"Monaco",1,0,0,1,2020-03-08,"43.750298","7.412841"
"Morocco",2,0,0,2,2020-03-08,"31.791702","-7.09262"
"Nepal",1,0,1,0,2020-03-08,"28.394857","84.124008"
"Netherlands",265,3,0,262,2020-03-08,"52.132633","5.291266"
"New Zealand",5,0,0,5,2020-03-08,"-40.900557","174.885971"
"Nigeria",1,0,0,1,2020-03-08,"9.081999","8.675277"
"North Macedonia",3,0,0,3,2020-03-08,"41.608635","21.745275"
"Norway",176,0,0,176,2020-03-08,"60.472024","8.468946"
"Oman",16,0,2,14,2020-03-08,"21.512583","55.923255"
"Others",696,6,40,650,2020-03-08,"-22.95764","18.49041"
"Pakistan",6,0,1,5,2020-03-08,"30.375321","69.345116"
"Palestine",22,0,0,22,2020-03-08,"-22.95764","18.49041"
"Paraguay",1,0,0,1,2020-03-08,"-23.442503","-58.443832"
"Peru",6,0,0,6,2020-03-08,"-9.189967","-75.015152"
"Philippines",10,1,1,8,2020-03-08,"12.879721","121.774017"
"Poland",11,0,0,11,2020-03-08,"51.919438","19.145136"
"Portugal",30,0,0,30,2020-03-08,"39.399872","-8.224454"
"Qatar",15,0,0,15,2020-03-08,"25.354826","51.183884"
"Republic of Ireland",21,0,0,21,2020-03-08,"-22.95764","18.49041"
"Romania",15,0,3,12,2020-03-08,"45.943161","24.96676"
"Russia",17,0,3,14,2020-03-08,"61.52401","105.318756"
"Saint Barthelemy",3,0,0,3,2020-03-08,"-22.95764","18.49041"
"San Marino",36,1,0,35,2020-03-08,"43.94236","12.457777"
"Saudi Arabia",11,0,0,11,2020-03-08,"23.885942","45.079162"
"Senegal",4,0,1,3,2020-03-08,"14.497401","-14.452362"
"Serbia",1,0,0,1,2020-03-08,"44.016521","21.005859"
"Singapore",150,0,78,72,2020-03-08,"1.352083","103.819836"
"Slovakia",3,0,0,3,2020-03-08,"48.669026","19.699024"
"Slovenia",16,0,0,16,2020-03-08,"46.151241","14.995463"
"South Africa",3,0,0,3,2020-03-08,"-30.559482","22.937506"
"South Korea",7314,50,118,7146,2020-03-08,"-22.95764","18.49041"
"Spain",673,17,30,626,2020-03-08,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-03-08,"7.873054","80.771797"
"Sweden",203,0,0,203,2020-03-08,"60.128161","18.643501"
"Switzerland",337,2,3,332,2020-03-08,"46.818188","8.227512"
"Taiwan",45,1,13,31,2020-03-08,"-22.95764","18.49041"
"Thailand",50,1,31,18,2020-03-08,"15.870032","100.992541"
"Togo",1,0,0,1,2020-03-08,"8.619543","0.824782"
"Tunisia",2,0,0,2,2020-03-08,"33.886917","9.537499"
"UK",273,3,18,252,2020-03-08,"-22.95764","18.49041"
"Ukraine",1,0,0,1,2020-03-08,"48.379433","31.16558"
"United Arab Emirates",45,0,7,38,2020-03-08,"23.424076","53.847818"
"US",537,21,8,508,2020-03-08,"37.09024","-95.712891"
"Vatican City",1,0,0,1,2020-03-08,"-22.95764","18.49041"
"Vietnam",30,0,16,14,2020-03-08,"14.058324","108.277199"
"Afghanistan",1,0,0,1,2020-03-07,"33.93911","67.709953"
"Algeria",17,0,0,17,2020-03-07,"28.033886","1.659626"
"Andorra",1,0,0,1,2020-03-07,"42.546245","1.601554"
"Argentina",8,0,0,8,2020-03-07,"-38.416097","-63.616672"
"Armenia",1,0,0,1,2020-03-07,"40.069099","45.038189"
"Australia",63,2,21,40,2020-03-07,"-25.274398","133.775136"
"Austria",79,0,0,79,2020-03-07,"47.516231","14.550072"
"Azerbaijan",9,0,0,9,2020-03-07,"40.143105","47.576927"
"Bahrain",85,0,4,81,2020-03-07,"25.930414","50.637772"
"Belarus",6,0,0,6,2020-03-07,"53.709807","27.953389"
"Belgium",169,0,1,168,2020-03-07,"50.503887","4.469936"
"Bhutan",1,0,0,1,2020-03-07,"27.514162","90.433601"
"Bosnia and Herzegovina",3,0,0,3,2020-03-07,"43.915886","17.679076"
"Brazil",13,0,0,13,2020-03-07,"-14.235004","-51.92528"
"Cambodia",1,0,1,0,2020-03-07,"12.565679","104.990963"
"Cameroon",1,0,0,1,2020-03-07,"7.369722","12.354722"
"Canada",54,0,8,46,2020-03-07,"56.130366","-106.346771"
"Chile",4,0,0,4,2020-03-07,"-35.675147","-71.542969"
"Colombia",1,0,0,1,2020-03-07,"4.570868","-74.297333"
"Costa Rica",1,0,0,1,2020-03-07,"9.748917","-83.753428"
"Croatia",12,0,0,12,2020-03-07,"45.1","15.2"
"Czech Republic",19,0,0,19,2020-03-07,"-22.95764","18.49041"
"Denmark",23,0,1,22,2020-03-07,"56.26392","9.501785"
"Dominican Republic",2,0,0,2,2020-03-07,"18.735693","-70.162651"
"Ecuador",13,0,0,13,2020-03-07,"-1.831239","-78.183406"
"Egypt",15,0,1,14,2020-03-07,"26.820553","30.802498"
"Estonia",10,0,0,10,2020-03-07,"58.595272","25.013607"
"Faroe Islands",1,0,0,1,2020-03-07,"-22.95764","18.49041"
"Finland",15,0,1,14,2020-03-07,"61.92411","25.748151"
"France",949,11,12,926,2020-03-07,"46.227638","2.213749"
"French Guiana",5,0,0,5,2020-03-07,"-22.95764","18.49041"
"Georgia",4,0,0,4,2020-03-07,"42.315407","43.356892"
"Germany",799,0,18,781,2020-03-07,"51.165691","10.451526"
"Gibraltar",1,0,0,1,2020-03-07,"-22.95764","18.49041"
"Greece",46,0,0,46,2020-03-07,"39.074208","21.824312"
"Hong Kong",108,2,51,55,2020-03-07,"-22.95764","18.49041"
"Hungary",4,0,0,4,2020-03-07,"47.162494","19.503304"
"Iceland",50,0,0,50,2020-03-07,"64.963051","-19.020835"
"India",34,0,3,31,2020-03-07,"20.593684","78.96288"
"Indonesia",4,0,0,4,2020-03-07,"-0.789275","113.921327"
"Iran",5823,145,1669,4009,2020-03-07,"32.427908","53.688046"
"Iraq",54,4,0,50,2020-03-07,"33.223191","43.679291"
"Ireland",18,0,0,18,2020-03-07,"53.41291","-8.24389"
"Israel",21,0,2,19,2020-03-07,"31.046051","34.851612"
"Italy",5883,233,589,5061,2020-03-07,"41.87194","12.56738"
"Japan",461,6,76,379,2020-03-07,"36.204824","138.252924"
"Jordan",1,0,0,1,2020-03-07,"30.585164","36.238414"
"Kuwait",61,0,0,61,2020-03-07,"29.31166","47.481766"
"Latvia",1,0,0,1,2020-03-07,"56.879635","24.603189"
"Lebanon",22,0,1,21,2020-03-07,"33.854721","35.862285"
"Liechtenstein",1,0,0,1,2020-03-07,"47.166","9.555373"
"Lithuania",1,0,0,1,2020-03-07,"55.169438","23.881275"
"Luxembourg",2,0,0,2,2020-03-07,"49.815273","6.129583"
"Macau",10,0,10,0,2020-03-07,"-22.95764","18.49041"
"Mainland China",80652,3070,55478,22104,2020-03-07,"-22.95764","18.49041"
"Malaysia",93,0,23,70,2020-03-07,"4.210484","101.975766"
"Malta",3,0,0,3,2020-03-07,"35.937496","14.375416"
"Martinique",2,0,0,2,2020-03-07,"-22.95764","18.49041"
"Mexico",6,0,1,5,2020-03-07,"23.634501","-102.552784"
"Monaco",1,0,0,1,2020-03-07,"43.750298","7.412841"
"Morocco",2,0,0,2,2020-03-07,"31.791702","-7.09262"
"Nepal",1,0,1,0,2020-03-07,"28.394857","84.124008"
"Netherlands",188,1,0,187,2020-03-07,"52.132633","5.291266"
"New Zealand",5,0,0,5,2020-03-07,"-40.900557","174.885971"
"Nigeria",1,0,0,1,2020-03-07,"9.081999","8.675277"
"North Macedonia",3,0,0,3,2020-03-07,"41.608635","21.745275"
"Norway",147,0,0,147,2020-03-07,"60.472024","8.468946"
"Oman",16,0,2,14,2020-03-07,"21.512583","55.923255"
"Others",696,6,40,650,2020-03-07,"-22.95764","18.49041"
"Pakistan",6,0,0,6,2020-03-07,"30.375321","69.345116"
"Palestine",22,0,0,22,2020-03-07,"-22.95764","18.49041"
"Peru",1,0,0,1,2020-03-07,"-9.189967","-75.015152"
"Philippines",6,1,1,4,2020-03-07,"12.879721","121.774017"
"Poland",5,0,0,5,2020-03-07,"51.919438","19.145136"
"Portugal",20,0,0,20,2020-03-07,"39.399872","-8.224454"
"Qatar",8,0,0,8,2020-03-07,"25.354826","51.183884"
"Romania",9,0,3,6,2020-03-07,"45.943161","24.96676"
"Russia",13,0,2,11,2020-03-07,"61.52401","105.318756"
"Saint Barthelemy",3,0,0,3,2020-03-07,"-22.95764","18.49041"
"San Marino",23,1,0,22,2020-03-07,"43.94236","12.457777"
"Saudi Arabia",5,0,0,5,2020-03-07,"23.885942","45.079162"
"Senegal",4,0,0,4,2020-03-07,"14.497401","-14.452362"
"Serbia",1,0,0,1,2020-03-07,"44.016521","21.005859"
"Singapore",138,0,78,60,2020-03-07,"1.352083","103.819836"
"Slovakia",1,0,0,1,2020-03-07,"48.669026","19.699024"
"Slovenia",7,0,0,7,2020-03-07,"46.151241","14.995463"
"South Africa",1,0,0,1,2020-03-07,"-30.559482","22.937506"
"South Korea",7041,44,135,6862,2020-03-07,"-22.95764","18.49041"
"Spain",500,10,30,460,2020-03-07,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-03-07,"7.873054","80.771797"
"Sweden",161,0,0,161,2020-03-07,"60.128161","18.643501"
"Switzerland",268,1,3,264,2020-03-07,"46.818188","8.227512"
"Taiwan",45,1,12,32,2020-03-07,"-22.95764","18.49041"
"Thailand",50,1,31,18,2020-03-07,"15.870032","100.992541"
"Togo",1,0,0,1,2020-03-07,"8.619543","0.824782"
"Tunisia",1,0,0,1,2020-03-07,"33.886917","9.537499"
"UK",206,2,18,186,2020-03-07,"-22.95764","18.49041"
"Ukraine",1,0,0,1,2020-03-07,"48.379433","31.16558"
"United Arab Emirates",45,0,7,38,2020-03-07,"23.424076","53.847818"
"US",417,17,8,392,2020-03-07,"37.09024","-95.712891"
"Vatican City",1,0,0,1,2020-03-07,"-22.95764","18.49041"
"Vietnam",18,0,16,2,2020-03-07,"14.058324","108.277199"
"Afghanistan",1,0,0,1,2020-03-06,"33.93911","67.709953"
"Algeria",17,0,0,17,2020-03-06,"28.033886","1.659626"
"Andorra",1,0,0,1,2020-03-06,"42.546245","1.601554"
"Argentina",2,0,0,2,2020-03-06,"-38.416097","-63.616672"
"Armenia",1,0,0,1,2020-03-06,"40.069099","45.038189"
"Australia",60,2,21,37,2020-03-06,"-25.274398","133.775136"
"Austria",55,0,0,55,2020-03-06,"47.516231","14.550072"
"Azerbaijan",6,0,0,6,2020-03-06,"40.143105","47.576927"
"Bahrain",60,0,4,56,2020-03-06,"25.930414","50.637772"
"Belarus",6,0,0,6,2020-03-06,"53.709807","27.953389"
"Belgium",109,0,1,108,2020-03-06,"50.503887","4.469936"
"Bhutan",1,0,0,1,2020-03-06,"27.514162","90.433601"
"Bosnia and Herzegovina",2,0,0,2,2020-03-06,"43.915886","17.679076"
"Brazil",13,0,0,13,2020-03-06,"-14.235004","-51.92528"
"Cambodia",1,0,1,0,2020-03-06,"12.565679","104.990963"
"Cameroon",1,0,0,1,2020-03-06,"7.369722","12.354722"
"Canada",49,0,6,43,2020-03-06,"56.130366","-106.346771"
"Chile",4,0,0,4,2020-03-06,"-35.675147","-71.542969"
"Colombia",1,0,0,1,2020-03-06,"4.570868","-74.297333"
"Costa Rica",1,0,0,1,2020-03-06,"9.748917","-83.753428"
"Croatia",11,0,0,11,2020-03-06,"45.1","15.2"
"Czech Republic",18,0,0,18,2020-03-06,"-22.95764","18.49041"
"Denmark",23,0,1,22,2020-03-06,"56.26392","9.501785"
"Dominican Republic",2,0,0,2,2020-03-06,"18.735693","-70.162651"
"Ecuador",13,0,0,13,2020-03-06,"-1.831239","-78.183406"
"Egypt",15,0,1,14,2020-03-06,"26.820553","30.802498"
"Estonia",10,0,0,10,2020-03-06,"58.595272","25.013607"
"Faroe Islands",1,0,0,1,2020-03-06,"-22.95764","18.49041"
"Finland",15,0,1,14,2020-03-06,"61.92411","25.748151"
"France",653,9,12,632,2020-03-06,"46.227638","2.213749"
"Georgia",4,0,0,4,2020-03-06,"42.315407","43.356892"
"Germany",670,0,17,653,2020-03-06,"51.165691","10.451526"
"Gibraltar",1,0,0,1,2020-03-06,"-22.95764","18.49041"
"Greece",45,0,0,45,2020-03-06,"39.074208","21.824312"
"Hong Kong",107,2,46,59,2020-03-06,"-22.95764","18.49041"
"Hungary",2,0,0,2,2020-03-06,"47.162494","19.503304"
"Iceland",43,0,0,43,2020-03-06,"64.963051","-19.020835"
"India",31,0,3,28,2020-03-06,"20.593684","78.96288"
"Indonesia",4,0,0,4,2020-03-06,"-0.789275","113.921327"
"Iran",4747,124,913,3710,2020-03-06,"32.427908","53.688046"
"Iraq",40,3,0,37,2020-03-06,"33.223191","43.679291"
"Ireland",18,0,0,18,2020-03-06,"53.41291","-8.24389"
"Israel",21,0,2,19,2020-03-06,"31.046051","34.851612"
"Italy",4636,197,523,3916,2020-03-06,"41.87194","12.56738"
"Japan",420,6,46,368,2020-03-06,"36.204824","138.252924"
"Jordan",1,0,0,1,2020-03-06,"30.585164","36.238414"
"Kuwait",58,0,0,58,2020-03-06,"29.31166","47.481766"
"Latvia",1,0,0,1,2020-03-06,"56.879635","24.603189"
"Lebanon",22,0,1,21,2020-03-06,"33.854721","35.862285"
"Liechtenstein",1,0,0,1,2020-03-06,"47.166","9.555373"
"Lithuania",1,0,0,1,2020-03-06,"55.169438","23.881275"
"Luxembourg",2,0,0,2,2020-03-06,"49.815273","6.129583"
"Macau",10,0,10,0,2020-03-06,"-22.95764","18.49041"
"Mainland China",80573,3042,53888,23643,2020-03-06,"-22.95764","18.49041"
"Malaysia",83,0,22,61,2020-03-06,"4.210484","101.975766"
"Mexico",6,0,1,5,2020-03-06,"23.634501","-102.552784"
"Monaco",1,0,0,1,2020-03-06,"43.750298","7.412841"
"Morocco",2,0,0,2,2020-03-06,"31.791702","-7.09262"
"Nepal",1,0,1,0,2020-03-06,"28.394857","84.124008"
"Netherlands",128,1,0,127,2020-03-06,"52.132633","5.291266"
"New Zealand",4,0,0,4,2020-03-06,"-40.900557","174.885971"
